X,Y
-4.4307237,14.309461
10.623896,3.9992251
13.44907,6.475993
12.210069,7.056418
7.1733627,4.852265
20.748186,13.151213
2.1650107,10.345483
-4.5978384,8.213524
-2.7037249,6.1662297
15.917715,8.217213
16.326124,7.117092
5.8728137,6.005243
12.088003,7.564598
1.7666341,-3.4262934
10.151293,5.8813524
4.782133,-3.0811539
-0.39322504,6.785223
-8.043618,9.404051
-4.263929,12.618963
0.49553764,-5.092439
6.0021925,8.436295
4.1366916,-2.4402719
-3.9171479,11.357867
0.6135772,6.121627
2.3091974,-7.1610637
-1.4849347,4.660075
12.986208,4.9638443
1.6375765,6.4769287
4.577575,-2.9240625
8.228967,4.037216
4.434434,-6.1166973
10.175108,10.186628
5.8468256,-2.440604
-4.669584,13.727797
-2.9368975,12.747467
3.7574706,-4.5791235
3.082825,-2.9730132
0.64029723,-5.0203857
9.818738,8.174914
3.514534,-5.441124
-2.5819252,13.908128
0.30339026,6.903414
18.841164,9.693736
3.7087424,-1.884454
-5.069874,9.825785
2.878404,-3.7287505
4.328695,-1.732095
5.2042875,-2.5610828
5.836902,7.044906
3.31552,-5.9017296
-4.5674944,7.2909045
-4.061779,8.149712
1.1911644,5.7248154
19.23695,10.990324
12.221133,4.931168
7.206199,4.0918655
2.6946523,-7.2402973
11.151209,6.1583543
7.910667,4.8655086
17.86935,7.8746595
7.630063,6.685081
8.70548,7.658504
3.685308,-3.6259298
2.801448,-4.4598675
2.5034132,9.250337
19.400423,10.778106
3.782275,-5.0039945
-0.9905553,5.2378144
8.389795,7.9556704
2.6233242,-7.081685
14.312235,8.929112
1.3758074,-6.7747707
8.5322895,9.235066
0.5569642,6.128349
4.894355,-3.798496
0.44269565,8.368869
0.6767468,-5.9582295
-2.067595,6.1461735
15.062182,7.7752557
4.1194005,-6.7564435
4.4755836,-2.0738268
6.618963,0.9570998
17.378204,8.425756
2.0980961,7.0102057
10.969595,9.651794
4.426489,-5.1546936
6.78082,2.5187204
3.4339879,-6.156436
2.2348332,-5.1265473
5.6970077,-2.8819807
1.2645578,-6.028135
-8.041336,9.005832
18.146921,8.824402
19.785416,11.781922
6.7014565,10.242076
3.0422957,-6.6858687
4.324367,-5.9347243
1.1421024,-5.566068
16.724861,7.0801706
17.842796,7.8584146
3.625625,-2.5542264
6.609388,8.179584
-3.4942029,9.063816
0.56360126,-5.1440096
2.4923418,10.065888
-4.9152617,10.115771
1.3528531,8.738439
5.068596,-2.169498
-6.0080523,6.6362686
7.848236,4.4272733
8.184146,7.84289
9.8742485,8.223312
-3.6044023,8.286259
6.451854,3.9935668
2.9968345,-4.807365
6.7982574,2.321517
4.0256987,-3.472673
13.455568,7.1998153
4.091607,8.033573
1.3921591,7.318981
3.7318304,5.5822196
5.807927,5.4454913
12.806411,5.893531
4.563268,7.4193273
3.3958316,-4.3103747
0.62636054,7.824581
15.9952345,7.646736
14.945688,8.831893
3.2770875,8.542321
4.773986,-2.0583801
4.251515,5.4514756
6.7424345,1.8793967
2.9095902,-4.4756846
8.564664,9.955932
-6.0918508,7.577049
-5.1910586,8.163332
6.044771,-1.0842363
2.8743298,-7.2093606
5.2297316,6.8234677
5.1099696,-5.313497
-6.3729897,12.676221
-2.7512007,10.175167
5.2781763,-4.1536584
4.360193,-3.7756987
19.242136,8.742836
12.156593,5.660701
6.237147,-1.135952
13.879663,6.1753316
-0.8625379,8.901843
8.572047,8.098231
7.5936537,6.500458
6.8490963,2.6266584
20.466198,10.952953
1.75805,-5.502033
0.5752259,11.365846
-3.7079077,8.77783
-0.027236162,9.41023
-4.8781095,6.013452
6.9748607,5.800839
12.523,5.486919
11.604784,9.945919
12.531842,7.7633734
-2.6215563,9.355735
9.254504,4.345617
1.5743092,-5.4436336
4.44493,-6.1791325
-2.9796045,11.804738
-1.6678058,12.48689
0.91397494,-6.2043843
1.2847182,-4.0820904
3.555275,-3.2365367
8.865267,6.7785716
4.5423913,8.773399
10.071334,6.389337
-2.9748785,10.870817
1.0492951,-6.595326
3.5503774,-5.5022874
10.759819,5.5230627
19.354965,10.215005
2.3084147,-2.749414
-2.309344,10.966266
6.598343,9.263826
-0.71774083,4.8677845
-2.2931552,9.361984
4.517204,6.9688478
10.976422,7.454152
17.759956,7.809284
9.492997,6.7614985
12.498915,9.404757
6.0951533,5.345315
1.7555052,5.4425883
17.674786,7.7229314
14.244161,6.763356
10.306285,7.2285056
6.8137007,8.293568
6.2851853,6.5873923
8.881568,4.010605
5.7290783,-2.2371423
2.5059028,-6.68045
-3.2052097,11.922814
1.5315493,-6.6086173
1.7092736,10.014764
13.287762,6.3825183
-0.7600566,6.7857876
5.723073,7.5955477
0.33370677,12.472527
-3.9522183,5.726179
-2.741358,12.768516
3.4660993,-5.598512
2.4569597,-3.4766598
6.825956,2.363732
0.2368256,5.567944
9.715778,8.98346
3.2550876,8.211313
7.200413,2.373497
6.280573,10.190821
13.683071,5.430344
3.3744864,-4.7414227
6.4506936,0.24154727
-0.44398466,12.7898855
4.7359877,-6.558257
4.3655567,-2.2981548
-3.7066824,7.2134366
1.5573617,-3.5163853
1.5756364,-4.0837784
10.990214,9.70965
-2.858902,14.20096
1.6152917,6.946468
-2.5104413,6.7844815
2.8019123,-6.9627028
10.480763,9.547969
3.2914205,-7.119999
3.1646442,-4.6040874
-4.3779163,9.008187
5.322464,-2.9515393
2.8072994,-2.4459405
1.1009738,5.5773926
11.098577,5.8052464
5.67271,9.702381
-0.019439347,7.6828766
4.2914906,-5.7548666
19.845224,11.478064
-1.3666395,6.4127297
0.3053589,6.478996
2.2870333,-5.7450514
6.6600866,7.141793
-0.58549833,12.616065
-3.9261765,6.065387
13.15537,5.461014
10.268415,4.2364535
5.20126,-3.9136508
16.771578,6.9065814
6.0046067,7.585626
19.691072,10.104469
2.215982,-6.1058617
0.12828372,6.3816285
1.9198971,-5.181842
-2.2035708,5.3604064
2.3836038,-2.5656059
3.1338542,8.756597
5.302911,9.468633
2.6986337,6.7341833
-5.7985706,5.5967073
6.301253,5.0655746
3.8694186,-4.858432
4.242915,-4.396967
19.332458,10.873771
13.228511,9.11019
16.06276,8.135278
18.287472,8.95492
8.720186,6.5651097
-0.7862423,5.8959475
3.419551,-6.5665
11.976775,4.566468
-1.4981875,8.150212
0.9017804,-4.509877
-3.7916775,10.635894
1.3524504,-4.7355914
2.0659952,9.894871
1.3130845,-3.5042486
0.7431552,6.504505
17.452766,8.121504
13.488731,5.3273487
1.8215684,6.663084
-4.2251606,6.4660997
4.543144,-2.1277268
2.8995368,6.1802278
6.6661067,2.0713217
3.160569,-2.7175505
6.266009,8.259759
4.655625,-6.5315614
-2.529993,7.9305544
3.0899472,-6.1108327
-1.5790564,10.142943
5.131064,-1.8222591
5.6563754,-2.4250765
2.4069347,-4.8230915
8.99753,9.132719
-3.2724307,8.251673
-3.3880005,11.969924
1.4229668,-3.1122513
13.1530905,5.281469
2.846917,-3.215159
1.4659653,-5.9951706
15.060951,8.334637
0.36354464,10.443096
10.484567,4.9419417
5.2465444,-1.0460459
2.5614827,-4.7864037
3.5906043,-2.459043
14.089429,5.6484275
-5.6343307,10.417566
6.840672,1.571796
12.644514,9.325358
7.496183,6.2850695
-4.8397393,13.769013
7.6098485,8.587432
3.2361953,-2.3071976
-4.086352,9.327164
7.1978517,9.972088
1.9542565,-3.7643487
1.9674551,-4.556743
2.5376778,-7.2661285
4.695908,-4.3495235
1.5831046,10.119314
11.3842125,6.2705584
1.7948849,-6.365405
16.010157,8.628888
10.389831,9.672231
3.900584,-6.098177
1.2754813,-3.3395467
-5.0231667,6.4936266
6.6366735,3.0543098
18.02043,8.342866
-3.4372041,10.48308
-6.9420767,9.6140175
7.526552,6.6738844
14.905241,8.101908
10.9838295,4.9361806
9.13086,8.171269
-1.6987405,12.405012
-1.8577818,5.559154
6.3922353,0.21042033
4.244585,6.2287407
8.512341,8.852535
19.718594,11.000662
19.294666,9.255424
12.485973,5.3609095
4.9062924,-1.6222186
-6.5771246,10.44307
5.182377,-4.4292116
4.60169,-1.9971153
3.7889624,-5.518178
6.166335,0.30309868
1.5166695,-4.893919
1.5494952,-5.783963
-5.539124,11.490045
-3.294388,10.360228
19.484976,9.053235
3.3072398,-3.8945765
15.122176,7.199385
4.606778,-1.4313729
2.4118438,-3.513383
5.2157135,5.495442
6.103242,5.915269
11.389625,5.3502574
6.005073,-1.9458776
-0.9523772,10.002945
5.7870183,0.23870224
1.2196113,-5.292371
13.27418,8.436161
4.64194,-5.015488
1.7527126,8.70724
6.854965,5.52275
2.2276113,-3.9558873
1.9862347,-6.3011885
6.1781764,5.120871
-5.4207745,7.11437
14.944113,7.396109
-5.2664733,12.431488
2.7834632,-3.8406725
1.8296069,5.5833144
-3.1983814,6.9804716
3.0832005,8.921377
2.9067433,9.949749
-1.8641583,8.696184
4.7153873,-5.8922257
2.4105747,-5.703612
17.448044,8.328239
6.991944,9.842077
9.94877,9.978663
11.248329,5.37673
9.376533,4.950193
-1.032994,12.105401
-2.5505106,11.044225
5.3166113,-0.97343796
1.5969348,-4.9733586
2.5973854,-5.2720165
0.6494583,6.1956544
4.6895595,-5.856988
3.772254,-1.6556333
12.303132,9.482333
1.676261,-4.331129
18.021025,8.282844
20.763916,13.324111
8.73739,5.5004096
-0.6411588,7.5416436
-5.628553,8.741206
15.10225,7.346694
0.6207503,9.732178
3.8537416,-1.9787697
9.468458,4.3462453
2.682663,8.001784
0.9476091,10.331757
-2.9761932,10.201988
3.5735774,-1.733934
2.8973422,-5.0126653
1.4650093,-3.3122368
16.172705,7.458419
3.402301,-1.8705221
16.10188,8.746132
13.15211,5.931212
7.1000123,4.566809
12.587714,7.2217655
-1.4908439,13.212421
-0.3735813,5.4811897
0.8254743,8.955924
1.1602044,-6.659781
10.761736,9.338725
5.7171807,-2.6263254
4.0618777,-4.8018937
-2.1185615,6.826453
-3.153341,12.529993
-1.7905798,5.838173
0.27111605,9.132681
0.32994616,11.724645
-0.39574036,9.593639
2.3197608,10.531289
2.5073907,5.5209694
16.661476,6.808057
9.065916,3.9240081
3.542454,-4.236465
5.419519,-3.912601
8.031715,9.065568
9.962998,6.2235723
3.413945,-3.008672
3.9933941,-3.8483262
-4.5655475,14.318834
13.189594,8.535766
18.371548,9.365597
-2.9851556,11.577742
-1.0407945,5.0197062
0.7683737,-5.4025636
2.5990448,-5.1910815
19.106655,10.075801
7.5427337,9.273042
10.365031,7.0107646
7.9282727,4.970641
3.2638998,-1.8416383
4.8747206,-1.9033991
0.32657045,6.2768955
0.59578264,-6.153739
12.497086,9.418496
0.8965362,-4.7784185
14.421443,6.10365
8.236966,5.6933804
6.559992,3.9570463
11.424554,7.1367373
-1.6924009,11.865802
1.1362848,7.1608763
5.9537644,-0.56850636
3.4899802,-6.6968412
4.2933073,-2.856381
1.2686462,-4.575442
19.014395,9.042215
7.6169763,5.4319143
-0.055176448,8.993973
-1.0995456,9.051963
5.6494646,5.303324
11.798403,5.567159
2.9789627,-5.079278
8.3903475,4.2905197
7.40886,8.914211
20.534517,12.7499695
3.1142845,-5.3191257
10.273767,6.807731
12.4864435,7.318953
5.523939,6.670897
0.7846076,-5.7023106
10.605356,8.580659
2.305245,-6.584526
4.618127,-6.473264
4.2959347,-4.315659
13.530767,9.035831
9.8943815,6.99268
4.7554207,-1.6363374
9.304161,8.938647
7.8747597,5.7971716
11.637843,4.6053715
6.892498,5.066852
-3.8153954,11.742022
11.711153,9.664759
9.194336,5.8359776
-2.6318016,11.681902
19.664385,9.391351
2.0060105,6.876017
11.137072,4.1384873
-3.9942126,6.3014607
1.5572742,-3.1974418
5.146212,-4.242047
16.371464,7.29628
-2.4193134,9.4503355
3.9562867,-4.279197
7.392342,9.498414
5.625673,-2.0835762
1.888034,-4.2702503
2.726178,-3.76252
13.494879,6.972132
20.184471,12.866794
8.450796,7.9843197
10.483115,9.16373
-1.5552931,7.0902476
3.2608342,9.587171
6.903424,2.2039776
8.435879,3.913948
9.946628,4.8199034
9.425464,9.5897255
2.8716445,-5.64043
4.392573,-6.5175614
8.243922,9.318958
5.689467,-2.5810492
12.217545,8.875646
1.3025159,-5.4331183
12.758706,6.633911
-4.426477,8.070754
17.381662,7.5749216
3.9145446,-6.808891
6.9716706,3.0668318
1.1591067,-4.5881824
2.0937476,10.220913
0.5667881,10.417837
-1.4429147,11.529439
-7.091713,11.270878
-2.983692,4.7732053
4.732218,-1.8364042
11.451389,7.916387
8.820037,10.149083
-4.992439,5.8777714
7.3074155,8.869703
17.657507,7.7292094
1.1080207,-4.4854016
5.5019464,-3.5847335
-3.6574492,8.253764
4.855129,-5.411458
15.608443,8.500858
3.8374887,-1.8966029
7.603474,8.439628
6.8368745,8.81121
9.778296,7.3942165
4.675646,-3.6400232
7.82847,6.5879707
3.6596272,-2.2196834
1.180332,6.0279856
16.563509,6.80011
2.9735768,-2.5716667
-6.553376,12.676341
1.8583653,-4.2372327
5.853864,-2.2797124
-5.1763535,10.88324
3.2178142,-6.279921
12.635031,4.9130917
-3.886734,12.840066
12.300738,5.4956408
2.1494386,-2.6321783
7.355082,5.15134
20.513132,12.657664
5.386359,5.6152706
-4.3398476,12.869328
19.716812,9.821867
0.31193832,11.377644
4.23443,-5.3480372
9.746982,3.8955412
-6.3182325,7.092839
2.6583667,-4.5918427
2.485855,-6.6888876
3.8197696,-2.51987
-0.69460404,8.578664
-2.8374302,9.882396
20.608679,12.244729
-6.2615185,11.161736
3.2665534,-6.2937307
3.087973,-3.1292973
8.2978115,6.1960344
5.6435337,9.778809
4.7286735,-5.3691206
6.2974896,-1.1454287
4.167179,-4.590807
2.0130737,-6.3348203
-5.030381,8.987159
14.824078,6.5834527
-3.1454375,11.185381
9.4253435,4.4091625
-1.7242657,6.5966983
12.068449,9.746663
1.9013131,-5.9681153
1.8336738,-6.037612
11.0575485,8.579748
1.1910781,10.666668
-1.9750056,9.685621
1.7339398,-5.5497627
8.31433,8.811747
7.6173406,3.917842
3.5135975,-5.181298
12.091549,8.037858
10.126822,8.984239
5.6524806,7.1220937
3.881082,-5.1984034
0.9306201,7.452547
-2.365265,6.834139
8.671853,9.104313
0.6933492,6.6613464
12.920443,6.8312907
8.244307,8.985578
9.785585,8.657119
0.5268771,6.1831317
3.1029727,-4.834485
10.056372,7.439974
1.2200241,11.180799
-7.2005324,10.091472
3.2067783,-4.756718
13.032565,6.62999
4.7684345,-6.5129247
14.615438,8.398016
-0.7197849,6.0257015
-2.2415524,4.465318
10.470343,7.0948005
11.04766,9.369508
-3.963451,7.6797776
2.6384437,-5.3209076
0.94864184,-4.891976
-7.564889,9.957799
2.541636,-5.282164
-7.4186797,9.026884
11.009015,9.557413
9.973906,8.539583
0.08872832,12.622533
-1.7944282,5.454432
17.066765,8.9974785
10.688942,5.406654
-8.009347,8.863435
6.328467,5.0310087
2.0289404,-5.8493056
10.7314005,5.9163876
9.760289,3.872349
15.697404,7.96791
3.9266038,-2.8503156
11.625742,4.597358
8.122066,9.110932
2.6084259,-6.7015867
7.775809,5.9733768
-1.4551144,7.124718
3.9838295,-5.2118306
-4.1328344,12.398413
2.781383,-6.811348
6.7344313,2.002565
11.297005,9.785088
0.9068511,5.822965
6.548788,0.72313166
2.6534824,-2.65722
19.391241,10.476782
6.7614603,1.2600741
1.0357435,-5.010044
5.9787884,-0.4484281
-1.8709493,10.411491
0.745422,6.0370455
0.17788333,11.118144
6.9417024,1.960178
3.0539014,-6.1417165
-3.5658243,11.795047
4.8948827,-5.532117
6.4085393,3.7010372
16.242908,7.2074003
-1.8175399,8.489225
10.113031,4.7625084
8.486378,8.715905
6.371128,9.916613
8.314832,4.1599603
-4.13822,11.914548
2.6174529,5.532733
11.250455,6.2443304
12.981712,8.750636
17.392618,8.373589
-3.701498,12.224225
9.636102,8.733526
20.811058,12.642377
1.6021131,-4.358377
-5.6811395,9.680651
13.153336,9.309232
2.8208046,-3.2395978
1.9476612,-3.118726
1.6158271,8.737248
18.118277,8.984832
12.7446,8.203749
3.3320987,8.097743
3.2623284,-5.08178
11.83043,9.865775
3.487289,-4.34779
19.80828,11.213645
-2.6622684,8.075501
-5.7361755,5.7610617
17.28524,8.323239
-1.954097,11.976327
2.9977176,-7.1390615
12.360292,9.447711
6.2818274,-1.2776389
0.53750294,9.877237
9.543652,4.2700357
20.322897,12.415016
20.273647,12.434656
-4.5867944,11.420037
4.872729,-6.153509
-1.655028,8.7895155
6.282147,-0.030444264
-0.2275832,12.3629465
-1.258314,12.348465
10.889424,5.0658054
1.9798129,-4.907168
5.490425,-2.5539548
3.5647542,-5.3241515
7.2315702,6.615725
13.1873,9.441283
6.4103427,10.19009
3.7525349,-5.86656
5.1311727,-2.4418666
12.52137,7.712444
-3.1535149,8.521464
-0.4967648,7.3042336
9.995093,7.5608683
7.257788,3.8179867
4.1131473,-4.6378255
8.299163,5.977672
4.465483,-2.3221035
15.811081,8.305607
-0.10566667,9.009856
12.667078,7.2502103
20.83541,12.978767
-5.4456143,10.670944
13.572483,8.650023
6.3751493,-0.9035273
7.0171533,3.62267
11.898983,7.125407
3.7807767,-6.7400737
5.838764,0.09572743
4.869945,6.432472
6.624263,0.949352
5.0370703,-1.4620447
7.9778996,6.438585
3.676457,8.6468
5.502839,9.31081
-5.1117935,10.3598995
2.3029134,-6.0317965
9.274517,4.961635
3.2334936,-3.8781283
20.363804,10.995308
-3.7628675,8.645943
1.656542,10.268959
4.1552205,-4.193302
6.073804,0.4192762
-6.4415503,6.343481
-7.843909,9.962392
-8.067071,10.724854
1.421422,6.761662
-3.1157627,5.2375484
20.532494,13.304954
7.2568383,9.536027
10.113363,5.365261
14.113327,8.827886
12.829245,7.6764574
4.631292,8.111959
1.5921551,7.037772
-0.48063606,9.19184
0.65876776,7.642309
-3.0402484,11.764014
6.5877123,6.1767907
-3.4077718,8.361049
18.814486,9.776651
1.3560429,8.60794
2.7096045,8.51359
-2.3530881,9.02194
12.356374,7.1393247
6.3308153,6.1758437
-4.5025244,13.375588
-6.926677,11.431432
8.086134,6.5567684
0.07453204,9.639361
-4.950199,10.427534
-5.3401594,9.214984
14.24687,9.004514
19.387218,9.008951
7.937593,9.60462
-6.281944,7.5178037
14.226365,7.2025027
-1.623041,9.496319
-2.890188,7.374963
0.15436076,6.1579885
-0.79646945,8.255297
9.822456,5.4662066
-2.236246,13.7266445
-5.932785,8.583024
19.663363,11.32675
-6.049358,6.1374063
-5.6066365,8.228904
-5.1879196,12.443508
9.049951,4.1654315
-2.5636384,9.240262
14.181168,6.1353345
-0.43455246,10.421132
-7.834615,9.580041
7.2690797,5.7460947
10.1438265,7.926922
10.637562,8.37089
20.001915,11.723081
-3.593496,10.163611
9.765828,5.981409
12.404146,5.856065
-3.6366334,13.661451
18.640131,8.402279
-2.5669785,5.246499
12.358743,8.955371
-2.3492818,12.4626045
-5.6849246,9.033949
14.2990265,7.404524
2.7271812,8.272441
-6.8574343,8.364551
1.2186948,8.988163
17.443935,7.64275
-3.3505647,13.617174
-0.8734699,11.863621
-5.4208126,9.021025
-5.6655035,7.5429707
-4.0678797,10.451543
-2.4900236,9.299693
12.202193,9.042232
13.084536,4.9106793
-3.6278179,13.698846
2.2101018,8.992772
11.787068,4.434337
-7.017985,7.364962
7.340378,5.9829326
-1.5883213,12.498068
-5.942991,5.918441
-3.1591146,8.706547
-3.023949,7.433471
-4.0274024,8.188754
6.489581,9.209726
7.0335865,9.705081
-4.1905127,10.7660885
2.7222416,8.292676
-5.836135,9.79485
0.89532363,9.64708
-7.3655105,9.407495
10.80646,6.207078
-1.3672858,9.932491
-1.6791939,6.7334685
-4.588668,9.169223
0.45020586,10.7575
9.489031,7.4502006
-1.6380014,11.324304
-1.8430684,11.002411
20.369455,12.465146
-3.4227698,9.7462
10.79378,4.2541275
-2.1348925,8.887942
-4.188288,12.411374
5.616931,7.151306
-5.7734923,12.515606
-1.1503302,8.9216585
19.631155,11.924459
-3.8352125,13.878067
-4.8384852,13.576437
-3.5564876,11.991109
8.065283,4.847112
12.074132,9.181038
-2.843334,11.668327
-4.9532695,13.404626
16.62937,8.654835
-2.61157,7.994195
-2.672157,13.885351
-6.7330623,7.3517733
-3.5536642,5.6645894
10.867147,5.7524176
20.199953,10.787595
19.586624,10.9026
20.428625,11.156715
6.396504,6.7864857
0.8423404,10.658461
-2.2992098,8.118454
-5.6850095,7.9650936
-0.014882546,7.138512
9.906145,8.821228
10.696028,5.525452
-1.1269516,6.6952515
1.5766554,7.378412
-2.929557,8.312846
20.117722,10.645391
-4.881384,9.689214
9.960086,5.452167
-5.187848,11.519309
2.9423416,7.433313
-5.638708,5.6403427
-2.1974063,13.881757
-3.2826877,6.16435
11.872244,9.487014
16.56269,8.065953
11.922148,7.734892
17.856194,8.341891
13.03458,5.526341
9.883352,8.801501
-2.477986,12.267341
-2.2674754,4.3623214
20.05245,12.627644
15.843758,7.083919
-6.5680757,7.261282
-3.4251099,6.6993194
11.753227,7.750745
9.730384,7.0486417
-1.174191,11.319055
8.303485,10.091198
-2.2600853,10.081296
-1.3488227,9.537635
-7.8755,9.989991
8.497189,9.450628
-4.6744914,12.736496
-0.93152446,9.971154
0.6811596,7.158046
10.237601,5.23703
19.865992,11.686111
15.655461,7.568273
-3.882142,11.579308
-3.3580923,9.21291
-3.149503,8.690929
8.384389,8.340639
-2.450268,9.390188
-6.8701844,9.002868
5.8553767,9.638369
-7.665863,9.654666
-1.6055727,8.792298
-6.858391,11.869999
5.456204,7.205
15.779351,7.374461
2.8489623,8.268191
-5.9296966,10.496604
10.256381,7.635602
-3.7729063,12.68502
15.993058,7.8630996
8.224696,6.121397
-3.6585386,10.437957
6.8584294,6.9819307
-8.203038,10.369941
-1.4452837,11.879313
-2.998952,12.517345
9.813237,5.0123234
13.922928,9.234244
-6.609192,6.930781
-4.7702966,10.249993
-4.129321,12.102881
-2.649882,12.21349
20.556274,11.770488
10.967192,4.6041174
-0.21140362,8.203672
-5.570731,6.224194
-4.3318553,9.351672
-4.2095094,13.944212
-2.368464,7.7317276
-2.8788776,6.4703736
3.382933,8.959235
0.5333688,10.102417
-3.270909,14.189172
-5.446666,9.804923
-4.988435,5.9745975
-0.71012175,10.549438
2.153639,9.172566
-4.223939,11.691668
10.866298,4.4214396
12.790815,5.626154
10.699559,9.05439
1.1393218,7.579187
20.177841,11.215279
-5.756952,9.299321
-4.2206664,14.330736
20.665684,11.485564
9.064365,7.1254272
9.068006,9.086665
10.619552,7.9240966
-4.2489223,11.579982
8.96485,6.636635
-2.1928754,13.260185
-2.9955082,13.029889
-4.816738,6.674182
-6.987558,10.158529
-3.8129241,8.415692
-5.1263504,8.246323
-3.105681,11.1142845
-2.8271143,13.142184
9.8740225,4.4018135
-1.3526083,7.948712
-5.842078,10.961194
19.618761,11.387627
-2.1932318,11.004206
-1.206462,11.256165
-5.50748,6.3098536
7.1712127,6.2630515
-6.438302,12.465507
-6.0642977,10.666359
11.145306,4.3311753
-5.6891747,9.817225
-6.897206,8.946814
17.423117,7.351925
-2.6796517,8.268536
-3.9683766,12.874934
-6.0129037,11.246648
20.762146,13.2835245
-2.5203862,9.877075
4.321213,9.179948
-6.275299,11.604008
-1.704165,6.8922505
-0.8695868,13.100902
-7.8603215,11.116623
-1.3263177,9.020391
10.562254,7.173499
-7.0505977,8.83471
-4.3784924,12.819382
-2.3137734,7.551864
-7.7745504,9.082431
-3.3542674,7.6332107
-3.7220502,5.9321795
8.965626,4.892001
-4.852115,10.574367
-2.6988573,8.077272
4.5825567,9.184818
-0.36567977,7.359414
1.6796379,8.523825
11.557374,6.664619
-7.127518,7.609146
0.5295696,9.747967
-1.6000952,6.2835255
-0.5056841,9.301914
11.665792,6.7638326
1.0605619,6.76113
7.797329,6.7353044
-7.163162,11.741894
0.5299889,9.208281
-6.797591,7.334904
-0.43807372,12.925839
8.1391,7.425531
8.74811,6.973749
-1.8890663,12.393809
-0.5244238,10.6005
-8.134987,9.965972
-2.4722185,11.348799
-6.3715515,10.970396
-4.4473996,11.441291
-1.5626997,10.591853
-1.7081399,8.615133
-4.127391,6.6556067
12.003476,7.5803504
16.05151,7.059609
2.8542285,8.744598
15.472522,7.573904
-1.2653407,10.213477
9.362294,4.9347644
-4.223802,10.949962
-2.91188,7.6999855
-1.0087165,10.774112
-4.6513815,9.357739
8.363206,8.820777
-3.3344257,7.832109
6.4093857,8.84578
11.812627,4.812572
0.17739457,11.179993
10.452314,5.6715517
-1.8666878,9.397949
-5.2496305,10.693307
11.212308,4.74529
12.458825,8.669618
9.940072,5.915535
-4.5888877,9.223397
-1.5911769,9.297286
11.340365,4.3594565
8.472088,8.179027
-1.4265867,10.857196
-0.51393586,5.9109125
-2.2707858,13.993859
9.86863,5.977947
14.588632,7.1356945
-2.9120204,4.9845433
-3.2876759,5.454611
7.6150074,8.729878
-4.526623,14.051815
-4.46738,10.917394
-2.0611513,4.386674
12.263199,8.993204
-1.2089683,9.957598
8.784174,10.045204
-2.1665647,11.325979
-4.1208906,11.265365
19.80386,10.866057
7.551778,6.0693445
-1.0371999,9.836453
-4.972752,6.1966014
-0.5020119,11.040239
-5.1286855,7.644908
-2.9296746,12.396045
-6.0582952,9.025443
-2.372857,9.32518
12.495967,9.260801
-0.53763366,10.907934
-3.6688068,7.1089644
0.13705444,7.121977
-7.0614533,9.362865
19.127815,8.4993725
-3.6200025,8.065438
-1.6458268,4.54755
6.578665,5.7842627
5.585618,6.393407
-0.5998339,10.18414
6.363241,8.3374815
0.46695098,6.4174767
-2.9773436,11.516301
-4.376036,13.156232
-6.057819,10.333587
7.4203615,4.888935
10.053482,7.4523745
-3.8790238,10.544832
-5.8831725,5.7938433
-4.2277126,7.7769756
-5.1162243,13.922384
-6.3025403,11.961875
-4.4706573,5.3154287
-1.7629738,4.590753
11.174845,7.236878
5.4104056,8.533926
20.326183,10.738689
11.611961,7.841677
-2.8573332,7.2500486
19.000488,9.756293
5.0320086,9.361745
-3.918919,9.93877
-1.0237988,12.611969
-5.0397487,6.77122
9.878433,5.3136187
0.56811893,9.106823
-5.8746777,9.36447
-1.7086515,9.894426
9.255161,5.1629844
7.2885165,7.0497394
9.785922,9.076293
-2.8340988,11.792879
0.66008484,10.781037
16.171919,8.382414
-4.1517806,6.948747
11.932649,8.493727
-4.054383,13.517081
7.2169995,5.1483274
19.429726,10.7292595
-4.805614,9.219212
-6.3985233,10.081712
2.731608,8.530083
-2.5189831,13.047167
-1.0479298,9.984725
-4.8778896,5.6991653
-7.351477,9.010662
-1.8179721,10.425239
18.989733,8.376948
-6.899759,11.818099
-6.997212,11.264791
-6.9419045,8.697708
7.50127,6.6934514
11.3399315,4.3140106
16.234032,7.054797
1.1580107,9.962046
11.830599,7.015608
-4.1379595,11.66585
-7.594013,9.591247
-4.799223,7.619868
-5.4603963,13.728936
10.444611,6.4224453
-2.0823023,9.868137
-0.09859954,8.139776
-5.008592,7.8381577
-3.8925736,6.4027123
10.82072,8.430148
14.923703,7.787788
19.892256,11.156578
16.218397,7.423107
-0.26609865,7.116054
11.533698,9.685247
19.603058,9.607324
-5.3058767,13.104395
3.7008605,9.036281
-5.735451,13.072775
-1.4032463,11.330366
-0.6609341,8.459605
-7.1915607,7.3451285
-0.1085305,11.524032
-5.2485943,9.163814
2.4233673,10.2879505
0.84725344,6.250742
19.094625,8.509694
-5.8294754,13.281729
13.289575,6.1996465
-7.694702,10.08959
20.400986,11.813078
-5.9210734,5.8416715
20.027485,12.819245
-5.1075525,9.618602
-1.4517232,4.8706274
-4.6635084,8.759652
-4.736107,10.778696
11.281221,6.3986297
11.297594,4.858302
12.46018,5.349831
-1.8201575,12.065948
-1.697296,6.322047
-7.296096,11.000617
0.49764413,8.511658
-6.5484495,7.8706784
-3.0134318,9.860618
0.59113413,7.9246635
10.043418,6.299009
7.016808,8.4008875
